Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDE10,6.67,0,130.0626,OUT010,131.1626,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDR44,6.11,3,131.2968,OUT010,260.9936,20,,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDP28,13.65,0,260.0936,OUT010,260.9936,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDX15,17.2,0,160.6578,OUT013,3690.5294,31,High Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDA39,6.32,3,40.2822,OUT035,1139.1838,14,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDY24,4.88,0,52.9298,OUT049,1995.4026,19,High Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDC60,5.425,2,88.3514,OUT017,1416.8224,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH28,15.85,2,37.2506,OUT046,265.6542,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDT25,7.5,1,121.7072,OUT017,3552.7088,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRJ13,12.65,1,161.5578,OUT013,2406.867,31,Low Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
NCO07,12.792854228644991,1,211.956,OUT019,213.056,33,Low Viz,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
FDW20,20.75,1,124.173,OUT013,2956.152,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
DRF27,12.792854228644991,1,152.134,OUT019,153.134,33,Low Viz,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
FDS49,9.0,3,79.7644,OUT035,1649.8524,14,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDX25,12.792854228644991,2,181.9292,OUT027,3101.2964,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCX42,12.792854228644991,1,165.6526,OUT027,4769.1254,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDG33,12.792854228644991,0,170.4764,OUT027,3435.528,33,High Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDL56,14.1,2,86.4198,OUT045,1133.8574,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDF14,7.55,1,152.334,OUT035,2603.278,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCD06,13.0,2,45.406,OUT046,605.878,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
DRM47,12.792854228644991,1,192.8846,OUT027,2293.0152,33,Low Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDS46,12.792854228644991,2,118.7782,OUT019,119.1782,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDB35,12.3,1,92.9804,OUT013,1929.4884,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDX21,12.792854228644991,2,109.8912,OUT027,2074.6328,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCU05,12.792854228644991,1,79.9618,OUT027,241.6854,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCR38,17.25,2,251.3724,OUT045,6795.1548,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCR18,15.85,1,42.7112,OUT017,639.168,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCU41,18.85,1,192.1846,OUT035,3248.4382,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDY56,16.35,1,227.6062,OUT017,7222.5984,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRJ51,14.1,2,229.0668,OUT035,3225.1352,14,Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FDK21,7.905,1,249.0408,OUT035,3755.112,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDY25,12.0,1,179.3976,OUT013,3440.8544,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDU44,12.15,1,163.4552,OUT035,974.7312,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL43,10.1,1,75.367,OUT049,535.969,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDF05,17.5,1,262.491,OUT017,5259.82,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRF15,12.792854228644991,1,152.034,OUT019,306.268,33,Low Viz,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
FDL20,17.1,2,112.3886,OUT018,1779.0176,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV32,7.785,2,61.451,OUT049,759.012,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDJ34,11.8,2,125.9704,OUT013,1877.556,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG08,13.15,0,171.8764,OUT045,3779.0808,16,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ04,12.792854228644991,0,41.5796,OUT019,41.2796,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDW13,8.5,2,51.1324,OUT017,259.662,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCI17,8.645,0,96.341,OUT013,193.082,31,High Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDY03,17.6,2,110.9202,OUT045,1687.803,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS12,9.1,0,127.5362,OUT017,4655.9394,11,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ55,12.8,1,225.9404,OUT013,4950.8888,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
DRK01,7.63,1,95.4436,OUT035,1418.154,14,Low Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FDG28,9.285,1,246.4144,OUT017,1225.072,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY38,13.6,2,231.03,OUT045,5359.69,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN01,8.895,2,176.237,OUT045,1764.37,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCR54,16.35,2,195.211,OUT013,2553.343,31,Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDG29,17.6,1,43.3454,OUT013,1006.6896,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG24,7.975,1,85.225,OUT013,1081.925,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG59,15.85,1,36.7164,OUT017,308.9312,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM28,15.7,1,178.666,OUT013,2516.724,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW04,8.985,1,128.831,OUT046,1428.141,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS26,20.35,2,260.1594,OUT013,2093.2752,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDQ56,6.59,2,85.6908,OUT013,1929.4884,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDK51,19.85,1,264.0884,OUT035,5829.7448,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL22,16.85,1,91.4488,OUT046,2082.6224,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDH19,12.792854228644991,1,173.1738,OUT027,7298.4996,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY55,16.75,2,256.4988,OUT013,7452.9652,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY03,17.6,2,110.5202,OUT017,450.0808,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDK21,7.905,1,250.4408,OUT010,500.6816,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDZ10,12.792854228644991,1,126.202,OUT027,3668.558,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDZ32,7.785,1,103.1964,OUT018,736.3748,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCZ18,7.825,0,253.0698,OUT035,6088.0752,14,High Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCF07,12.792854228644991,1,101.0016,OUT027,2125.2336,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
DRE49,20.75,1,153.0024,OUT017,2277.036,11,Low Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDJ08,12.792854228644991,0,190.3846,OUT019,573.2538,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDT39,6.26,1,151.1366,OUT035,2267.049,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE08,18.2,2,147.3734,OUT010,296.9468,20,Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
NCD06,13.0,2,46.306,OUT018,559.272,9,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDB57,20.25,1,222.1772,OUT035,5559.43,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCT54,8.695,2,95.5094,OUT049,1237.7222,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
DRF49,7.27,2,113.5518,OUT045,569.259,16,Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDM25,12.792854228644991,1,174.0712,OUT027,3866.9664,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDF20,12.85,1,198.4768,OUT045,1379.5376,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH27,7.075,1,142.7128,OUT018,1869.5664,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV60,12.792854228644991,2,196.211,OUT027,5499.508,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY59,8.195,1,94.3462,OUT049,925.462,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDK36,7.09,1,47.9034,OUT035,583.2408,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCM31,6.095,2,141.4154,OUT046,1418.154,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDE33,19.35,1,80.2644,OUT017,942.7728,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDU36,6.15,1,99.3384,OUT046,2364.9216,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDV13,12.792854228644991,1,87.9856,OUT027,3251.7672,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDV20,12.792854228644991,2,125.2678,OUT019,254.3356,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
NCQ54,17.7,1,167.0474,OUT035,5895.659,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDO23,17.85,0,93.7436,OUT018,1134.5232,9,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRE60,9.395,0,224.972,OUT045,7696.648,16,High Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
DRP47,15.75,0,250.5382,OUT017,2775.7202,11,High Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDB21,7.475,0,241.2854,OUT045,5317.0788,16,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDR04,7.075,3,98.0068,OUT018,874.8612,9,,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX23,6.445,1,92.6436,OUT046,1039.9796,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDX19,19.1,2,235.0958,OUT035,3038.0454,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDD40,20.25,1,193.6162,OUT035,3848.324,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDA01,15.0,1,59.1904,OUT046,527.3136,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS33,6.67,2,89.1514,OUT046,2390.8878,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDM50,12.792854228644991,1,60.222,OUT027,1677.816,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDB29,16.7,1,112.7176,OUT013,801.6232,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDF46,7.07,2,115.5834,OUT045,1267.0174,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDA33,6.48,1,148.0076,OUT045,886.8456,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDC08,19.0,0,228.272,OUT010,452.744,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDB53,13.35,0,147.5392,OUT045,3877.6192,16,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY31,12.792854228644991,1,146.6418,OUT027,4414.254,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRQ35,12.792854228644991,1,122.4388,OUT027,5448.9072,33,Low Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDX36,9.695,2,223.9404,OUT049,4950.8888,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
DRD13,15.0,1,62.6168,OUT017,958.752,11,Low Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDC52,11.15,1,149.9708,OUT017,1956.1204,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDB45,20.85,1,103.2306,OUT049,2404.2038,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCK19,9.8,0,194.3478,OUT010,387.4956,20,High Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDV51,16.35,1,165.0842,OUT013,994.7052,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDZ35,9.6,1,101.299,OUT045,1754.383,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCW17,12.792854228644991,1,129.9994,OUT027,3340.9844,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDV59,13.35,1,216.7166,OUT045,3918.8988,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRH39,20.7,2,76.367,OUT013,306.268,31,Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDN60,12.792854228644991,2,158.4604,OUT027,4278.4308,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU55,16.2,1,260.6278,OUT045,4425.5726,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN58,12.792854228644991,1,230.9984,OUT027,9267.936,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDO01,12.792854228644991,1,129.3994,OUT027,2055.9904,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCO43,5.5,1,101.3016,OUT046,3339.6528,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDQ07,15.1,2,221.7456,OUT045,6410.3224,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDF28,15.7,1,122.9046,OUT017,1992.0736,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM01,7.895,2,104.4332,OUT017,2870.9296,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY49,12.792854228644991,1,164.5184,OUT027,2807.0128,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDR24,17.35,1,88.183,OUT013,539.298,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCY18,7.285,1,174.3054,OUT013,4377.635,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
NCY30,20.25,1,180.9976,OUT045,2716.464,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDJ22,12.792854228644991,2,190.9504,OUT019,383.5008,33,Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
DRI37,15.85,2,59.5904,OUT049,703.0848,19,Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDL27,6.17,1,66.3826,OUT049,1937.478,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCO30,19.5,1,182.2608,OUT049,3307.6944,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
NCB07,19.2,2,197.611,OUT049,3142.576,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDX25,16.7,3,181.2292,OUT018,2554.0088,9,,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP59,20.85,1,104.0648,OUT018,1869.5664,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR59,14.5,1,260.4594,OUT045,5494.8474,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT27,11.395,2,233.1616,OUT013,6093.4016,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
DRI01,7.97,1,174.0422,OUT046,2586.633,21,Low Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDU09,7.71,2,55.2956,OUT049,1255.6988,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDH26,19.25,1,141.7496,OUT046,4093.3384,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDH27,7.075,1,142.2128,OUT046,3163.8816,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDN39,12.792854228644991,2,166.0816,OUT027,5033.448,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDH40,11.6,2,79.9276,OUT046,1137.1864,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDJ56,12.792854228644991,0,98.77,OUT027,2696.49,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRN47,12.1,1,178.566,OUT018,898.83,9,Low Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCO17,10.0,2,118.244,OUT046,2756.412,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDX60,14.35,2,81.896,OUT045,878.856,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT22,10.395,2,58.222,OUT049,659.142,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDX26,12.792854228644991,0,182.6292,OUT019,182.4292,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDG45,8.1,2,211.4902,OUT013,3610.6334,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD44,8.05,2,256.4646,OUT035,5153.292,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDS15,9.195,2,108.7596,OUT017,2588.6304,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDL51,20.7,1,212.5876,OUT018,1286.3256,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL32,15.7,2,110.1544,OUT017,1230.3984,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ07,12.792854228644991,3,60.2194,OUT027,1733.7432,33,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCW53,12.792854228644991,1,193.8162,OUT019,384.8324,33,Low Viz,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
NCA54,16.5,1,180.0318,OUT045,3969.4996,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDX09,9.0,2,176.437,OUT035,7763.228,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDO51,6.785,1,41.2112,OUT013,809.6128,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW49,19.5,2,178.6002,OUT018,1253.7014,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDB27,7.575,1,195.2768,OUT046,5715.2272,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDF45,18.2,1,57.7904,OUT013,1464.76,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDV02,16.75,1,169.8106,OUT013,3251.1014,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY28,7.47,3,214.3218,OUT035,4274.436,14,,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDX31,12.792854228644991,1,231.7958,OUT027,5375.0034,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDR43,12.792854228644991,0,38.019,OUT027,1318.284,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDP51,13.85,2,119.4124,OUT018,2251.7356,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL52,6.635,1,37.4506,OUT017,1176.4686,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDR44,6.11,2,130.4968,OUT046,3523.4136,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDB34,15.25,1,86.2198,OUT035,610.5386,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDC50,15.85,3,96.4094,OUT035,1237.7222,14,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDT57,15.2,1,235.1248,OUT010,474.0496,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDP22,12.792854228644991,3,52.6666,OUT027,717.7324,33,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
DRE49,20.75,1,150.5024,OUT046,2580.6408,21,Low Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDM40,10.195,0,143.2154,OUT046,2552.6772,21,High Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDY32,7.605,2,164.021,OUT045,3914.904,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW07,18.0,0,88.5514,OUT046,796.9626,21,High Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDU02,12.792854228644991,0,228.9352,OUT019,916.1408,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
NCF18,18.35,2,191.3504,OUT045,3259.7568,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDQ56,6.59,2,84.8908,OUT049,1677.816,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDN58,13.8,1,230.0984,OUT049,3707.1744,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDG35,21.2,1,173.5738,OUT046,2954.1546,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDY34,10.5,1,166.4842,OUT018,2652.5472,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCE19,8.97,2,52.7956,OUT045,1037.3164,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCK31,12.792854228644991,1,50.9666,OUT027,717.7324,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCJ29,10.6,1,86.1224,OUT045,426.112,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDT59,13.65,1,231.1668,OUT035,6911.004,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCX41,19.0,1,211.0244,OUT046,3811.0392,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDU45,12.792854228644991,1,115.3518,OUT027,2277.036,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW24,12.792854228644991,2,48.9034,OUT019,48.6034,33,Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDF22,6.865,1,212.8218,OUT049,5770.4886,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDM60,10.8,1,40.2138,OUT046,690.4346,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDR02,16.7,1,110.2886,OUT013,1890.2062,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
DRP35,12.792854228644991,2,126.2336,OUT027,3195.84,33,Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDS48,15.15,1,150.1708,OUT046,1504.708,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCZ42,10.5,3,238.3248,OUT010,711.0744,20,,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDZ38,17.6,1,174.2422,OUT018,4311.055,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH19,19.35,1,175.4738,OUT046,521.3214,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCB55,15.7,0,59.4562,OUT046,829.5868,21,High Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDC15,18.1,0,155.5288,OUT017,1571.288,11,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDF11,10.195,1,239.6538,OUT035,2403.538,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDW35,12.792854228644991,1,41.6454,OUT019,83.8908,33,Low Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDB44,6.655,1,211.0586,OUT045,844.2344,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCC06,19.0,1,127.3336,OUT017,2940.1728,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDR04,7.075,1,98.0068,OUT010,291.6204,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDB17,13.15,1,181.2976,OUT045,3259.7568,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW43,20.1,1,226.8036,OUT049,3415.554,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDA27,20.35,3,256.7672,OUT018,5624.6784,9,,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCU41,18.85,1,190.1846,OUT049,6687.961,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDY56,16.35,1,227.1062,OUT049,5642.655,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV39,11.3,1,196.2426,OUT018,4943.565,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN32,17.5,1,182.6266,OUT018,3135.2522,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW07,18.0,0,87.4514,OUT045,796.9626,16,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ27,7.935,1,51.535,OUT045,848.895,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
